RollNo,CourseNo,ColorGroup,Type,SortOrder
LT17LKRX,UVHSNY,NULL,CORE,NULL
LT17LKRX,DNDIKQ,3,ELEC,7
LT17LKRX,DNITCO,3,ELEC,4
LT17LKRX,DNMHEO,3,ELEC,5
LT17LKRX,DNPUEO,3,ELEC,6
LT17LKRX,DDBVFC,1,ELEC,3
LT17LKRX,DDHMRB,1,ELEC,2
LT17LKRX,DDKVSX,1,ELEC,1
LT17LKRX,LTVPDP,NULL,CORE,NULL
LT17LKRX,LTLVQE,NULL,CORE,NULL
LT17LKRX,LTSWCB,NULL,CORE,NULL
LT17CHIA,UVHSNY,NULL,CORE,NULL
LT17CHIA,SFXKJX,3,ELEC,8
LT17CHIA,SFONDZ,3,ELEC,9
LT17CHIA,DNDIKQ,2,ELEC,6
LT17CHIA,DNITCO,2,ELEC,3
LT17CHIA,DNMHEO,2,ELEC,4
LT17CHIA,DNPUEO,2,ELEC,5
LT17CHIA,DNJNPL,2,ELEC,7
LT17CHIA,DDHMRB,1,ELEC,2
LT17CHIA,DDKVSX,1,ELEC,1
LT17CHIA,LTVPDP,NULL,CORE,NULL
LT17CHIA,LTLVQE,NULL,CORE,NULL
LT17CHIA,LTSWCB,NULL,CORE,NULL
LT17RGKU,UVHSNY,NULL,CORE,NULL
LT17RGKU,DNMIGT,1,ELEC,7
LT17RGKU,DNDIKQ,1,ELEC,8
LT17RGKU,DNITCO,1,ELEC,4
LT17RGKU,DNMHEO,1,ELEC,5
LT17RGKU,DNPUEO,1,ELEC,6
LT17RGKU,DDBVFC,2,ELEC,1
LT17RGKU,DDVQGR,2,ELEC,3
LT17RGKU,DDHMRB,2,ELEC,2
LT17RGKU,LTVPDP,NULL,CORE,NULL
LT17RGKU,LTLVQE,NULL,CORE,NULL
LT17RGKU,LTSWCB,NULL,CORE,NULL
LT17RGKU,TJPIKQ,4,ELEC,9
LT17RGKU,TJGDMF,4,ELEC,10
LT17FKYM,UVHSNY,NULL,CORE,NULL
LT17FKYM,DNMIGT,1,ELEC,4
LT17FKYM,DNDIKQ,1,ELEC,5
LT17FKYM,DNITCO,1,ELEC,1
LT17FKYM,DNMHEO,1,ELEC,2
LT17FKYM,DNPUEO,1,ELEC,3
LT17FKYM,DDBVFC,2,ELEC,6
LT17FKYM,DDVQGR,2,ELEC,8
LT17FKYM,DDHMRB,2,ELEC,7
LT17FKYM,LTVPDP,NULL,CORE,NULL
LT17FKYM,LTLVQE,NULL,CORE,NULL
LT17FKYM,LTSWCB,NULL,CORE,NULL
LT17FKYM,TJPIKQ,4,ELEC,10
LT17FKYM,TJGDMF,4,ELEC,9
LT17POOF,UVHSNY,NULL,CORE,NULL
LT17POOF,SFXKJX,4,ELEC,9
LT17POOF,DNMIGT,1,ELEC,1
LT17POOF,DNDIKQ,1,ELEC,5
LT17POOF,DNITCO,1,ELEC,2
LT17POOF,DNMHEO,1,ELEC,3
LT17POOF,DNPUEO,1,ELEC,4
LT17POOF,DDBVFC,2,ELEC,6
LT17POOF,DDVQGR,2,ELEC,7
LT17POOF,DDHMRB,2,ELEC,8
LT17POOF,LTVPDP,NULL,CORE,NULL
LT17POOF,LTLVQE,NULL,CORE,NULL
LT17POOF,LTSWCB,NULL,CORE,NULL
LT17POOF,TJGDMF,4,ELEC,10
LT17UDFA,PGMRBA,NULL,CORE,NULL
LT17UDFA,UVHSNY,NULL,CORE,NULL
LT17UDFA,DNMIGT,1,ELEC,2
LT17UDFA,DNDIKQ,1,ELEC,1
LT17UDFA,DNITCO,1,ELEC,3
LT17UDFA,DNMHEO,1,ELEC,4
LT17UDFA,DNPUEO,1,ELEC,5
LT17UDFA,DDBVFC,2,ELEC,6
LT17UDFA,DDHMRB,2,ELEC,7
LT17UDFA,LTVPDP,NULL,CORE,NULL
LT17UDFA,LTLVQE,NULL,CORE,NULL
LT17UDFA,LTSWCB,NULL,CORE,NULL
LT17KPKR,PGMRBA,NULL,CORE,NULL
LT17KPKR,UVHSNY,NULL,CORE,NULL
LT17KPKR,DNMIGT,3,ELEC,6
LT17KPKR,DNDIKQ,3,ELEC,7
LT17KPKR,DNITCO,3,ELEC,3
LT17KPKR,DNMHEO,3,ELEC,4
LT17KPKR,DNPUEO,3,ELEC,5
LT17KPKR,DNVUSE,3,ELEC,9
LT17KPKR,DNJNPL,3,ELEC,8
LT17KPKR,DDVQGR,4,ELEC,2
LT17KPKR,DDHMRB,4,ELEC,1
LT17KPKR,LTVPDP,NULL,CORE,NULL
LT17KPKR,LTLVQE,NULL,CORE,NULL
LT17KPKR,LTSWCB,NULL,CORE,NULL
LT17HKTB,PGMRBA,NULL,CORE,NULL
LT17HKTB,UVHSNY,NULL,CORE,NULL
LT17HKTB,DNMIGT,2,ELEC,7
LT17HKTB,DNDIKQ,2,ELEC,8
LT17HKTB,DNITCO,2,ELEC,5
LT17HKTB,DNMHEO,2,ELEC,4
LT17HKTB,DNPUEO,2,ELEC,6
LT17HKTB,DDBVFC,1,ELEC,2
LT17HKTB,DDVQGR,1,ELEC,3
LT17HKTB,DDHMRB,1,ELEC,1
LT17HKTB,LTVPDP,NULL,CORE,NULL
LT17HKTB,LTLVQE,NULL,CORE,NULL
LT17HKTB,LTSWCB,NULL,CORE,NULL
LT17EFSY,PGMRBA,NULL,CORE,NULL
LT17EFSY,UVHSNY,NULL,CORE,NULL
LT17EFSY,DNMIGT,1,ELEC,7
LT17EFSY,DNDIKQ,1,ELEC,8
LT17EFSY,DNITCO,1,ELEC,4
LT17EFSY,DNMHEO,1,ELEC,5
LT17EFSY,DNPUEO,1,ELEC,6
LT17EFSY,DDBVFC,2,ELEC,2
LT17EFSY,DDVQGR,2,ELEC,3
LT17EFSY,DDHMRB,2,ELEC,1
LT17EFSY,LTVPDP,NULL,CORE,NULL
LT17EFSY,LTLVQE,NULL,CORE,NULL
LT17EFSY,LTSWCB,NULL,CORE,NULL
LT17JCEF,PGMRBA,NULL,CORE,NULL
LT17JCEF,UVHSNY,NULL,CORE,NULL
LT17JCEF,DNMIGT,4,ELEC,1
LT17JCEF,DNDIKQ,4,ELEC,2
LT17JCEF,DNITCO,4,ELEC,4
LT17JCEF,DNMHEO,4,ELEC,5
LT17JCEF,DNPUEO,4,ELEC,3
LT17JCEF,DNRPKM,4,ELEC,10
LT17JCEF,DNUBYC,4,ELEC,6
LT17JCEF,DNVUSE,4,ELEC,8
LT17JCEF,DNOENI,10,ELEC,50
LT17JCEF,DNKCVN,4,ELEC,7
LT17JCEF,DDBVFC,1,ELEC,11
LT17JCEF,DDVQGR,1,ELEC,12
LT17JCEF,DDHMRB,1,ELEC,13
LT17JCEF,LTVPDP,NULL,CORE,NULL
LT17JCEF,LTLVQE,NULL,CORE,NULL
LT17JCEF,LTSWCB,NULL,CORE,NULL
LT17CCJC,PGMRBA,NULL,CORE,NULL
LT17CCJC,UVHSNY,NULL,CORE,NULL
LT17CCJC,DNMIGT,2,ELEC,4
LT17CCJC,DNDIKQ,2,ELEC,3
LT17CCJC,DNITCO,2,ELEC,5
LT17CCJC,DNMHEO,2,ELEC,6
LT17CCJC,DDBVFC,1,ELEC,2
LT17CCJC,DDHMRB,1,ELEC,1
LT17CCJC,LTVPDP,NULL,CORE,NULL
LT17CCJC,LTLVQE,NULL,CORE,NULL
LT17CCJC,LTSWCB,NULL,CORE,NULL
LT17SFNR,UVHSNY,NULL,CORE,NULL
LT17SFNR,SFXKJX,0,ELEC,11
LT17SFNR,DNMIGT,0,ELEC,7
LT17SFNR,DNDIKQ,0,ELEC,9
LT17SFNR,DNITCO,0,ELEC,5
LT17SFNR,DNMHEO,0,ELEC,4
LT17SFNR,DNPUEO,0,ELEC,6
LT17SFNR,DNJNPL,0,ELEC,8
LT17SFNR,DDBVFC,0,ELEC,1
LT17SFNR,DDVQGR,0,ELEC,3
LT17SFNR,DDHMRB,0,ELEC,10
LT17SFNR,DDKVSX,0,ELEC,2
LT17SFNR,LTVPDP,NULL,CORE,NULL
LT17SFNR,LTLVQE,NULL,CORE,NULL
LT17SFNR,LTSWCB,NULL,CORE,NULL
LT17CCMW,UVHSNY,NULL,CORE,NULL
LT17CCMW,DNMIGT,2,ELEC,7
LT17CCMW,DNDIKQ,2,ELEC,5
LT17CCMW,DNITCO,2,ELEC,8
LT17CCMW,DNMHEO,2,ELEC,10
LT17CCMW,DNPUEO,2,ELEC,9
LT17CCMW,DNJNPL,2,ELEC,6
LT17CCMW,DDBVFC,4,ELEC,3
LT17CCMW,DDVQGR,4,ELEC,2
LT17CCMW,DDHMRB,4,ELEC,4
LT17CCMW,DDKVSX,4,ELEC,1
LT17CCMW,LTVPDP,NULL,CORE,NULL
LT17CCMW,LTLVQE,NULL,CORE,NULL
LT17CCMW,LTSWCB,NULL,CORE,NULL
LT17CCMW,TJPIKQ,1,ELEC,12
LT17CCMW,TJPYYJ,1,ELEC,13
LT17CCMW,TJGDMF,1,ELEC,14
LT17CCMW,TJZMSI,1,ELEC,15
LT17CCMW,TJTDRY,1,ELEC,11
LT17FHDM,UVHSNY,NULL,CORE,NULL
LT17FHDM,DNITCO,0,ELEC,4
LT17FHDM,DNMHEO,0,ELEC,3
LT17FHDM,DNPUEO,0,ELEC,2
LT17FHDM,DDBVFC,0,ELEC,1
LT17FHDM,LTVPDP,NULL,CORE,NULL
LT17FHDM,LTLVQE,NULL,CORE,NULL
LT17FHDM,LTSWCB,NULL,CORE,NULL
LT17CYCF,UVHSNY,NULL,CORE,NULL
LT17CYCF,SFMUVI,0,ELEC,7
LT17CYCF,DNMHEO,1,ELEC,2
LT17CYCF,DNVUSE,1,ELEC,5
LT17CYCF,DNKCVN,1,ELEC,3
LT17CYCF,DDWJGG,0,ELEC,4
LT17CYCF,DDBVFC,0,ELEC,1
LT17CYCF,LTVPDP,NULL,CORE,NULL
LT17CYCF,LTLVQE,NULL,CORE,NULL
LT17CYCF,LTSWCB,NULL,CORE,NULL
LT17CYCF,TJPYYJ,0,ELEC,6
LT17CYCF,TJZMSI,0,ELEC,8
LT17DZEV,UVHSNY,NULL,CORE,NULL
LT17DZEV,DNMIGT,2,ELEC,6
LT17DZEV,DNDIKQ,2,ELEC,7
LT17DZEV,DNITCO,2,ELEC,5
LT17DZEV,DNMHEO,2,ELEC,4
LT17DZEV,DNPUEO,2,ELEC,3
LT17DZEV,DDWJGG,1,ELEC,2
LT17DZEV,DDBVFC,1,ELEC,1
LT17DZEV,LTVPDP,NULL,CORE,NULL
LT17DZEV,LTLVQE,NULL,CORE,NULL
LT17DZEV,LTSWCB,NULL,CORE,NULL
LT17DLAP,UVHSNY,NULL,CORE,NULL
LT17DLAP,DNMIGT,5,ELEC,4
LT17DLAP,DNDIKQ,5,ELEC,5
LT17DLAP,DNITCO,5,ELEC,1
LT17DLAP,DNMHEO,5,ELEC,2
LT17DLAP,DNPUEO,5,ELEC,3
LT17DLAP,DNJNPL,5,ELEC,6
LT17DLAP,DDBVFC,4,ELEC,7
LT17DLAP,DDHMRB,4,ELEC,8
LT17DLAP,LTVPDP,NULL,CORE,NULL
LT17DLAP,LTLVQE,NULL,CORE,NULL
LT17DLAP,LTSWCB,NULL,CORE,NULL
LT17HPKQ,DNMIGT,0,ELEC,3
LT17HPKQ,DNDIKQ,0,ELEC,2
LT17HPKQ,DNITCO,0,ELEC,4
LT17HPKQ,DNMHEO,0,ELEC,5
LT17HPKQ,DNPUEO,0,ELEC,6
LT17HPKQ,DDBVFC,0,ELEC,1
LT17HPKQ,DDHMRB,0,ELEC,7
LT17YSPR,UVHSNY,NULL,CORE,NULL
LT17YSPR,DNMIGT,0,ELEC,3
LT17YSPR,DNDIKQ,0,ELEC,2
LT17YSPR,DDBVFC,0,ELEC,1
LT17YSPR,LTVPDP,NULL,CORE,NULL
LT17YSPR,LTLVQE,NULL,CORE,NULL
LT17YSPR,LTSWCB,NULL,CORE,NULL
LT17BZJH,DNMIGT,0,ELEC,3
LT17BZJH,DNDIKQ,0,ELEC,4
LT17BZJH,DNITCO,0,ELEC,5
LT17BZJH,DNMHEO,0,ELEC,6
LT17BZJH,DNPUEO,0,ELEC,7
LT17BZJH,DDBVFC,0,ELEC,1
LT17BZJH,DDHMRB,0,ELEC,2
LT17CMOF,UVHSNY,NULL,CORE,NULL
LT17CMOF,DNITCO,2,ELEC,3
LT17CMOF,DNMHEO,2,ELEC,4
LT17CMOF,DNUBYC,2,ELEC,5
LT17CMOF,DDBVFC,1,ELEC,1
LT17CMOF,DDVQGR,1,ELEC,2
LT17CMOF,LTVPDP,NULL,CORE,NULL
LT17CMOF,LTLVQE,NULL,CORE,NULL
LT17CMOF,LTSWCB,NULL,CORE,NULL
LT17TDDI,UVHSNY,NULL,CORE,NULL
LT17TDDI,DNMIGT,5,ELEC,3
LT17TDDI,DNDIKQ,5,ELEC,4
LT17TDDI,DNITCO,5,ELEC,5
LT17TDDI,DNMHEO,5,ELEC,6
LT17TDDI,DNPUEO,5,ELEC,7
LT17TDDI,DNRPKM,5,ELEC,9
LT17TDDI,DNJNPL,5,ELEC,2
LT17TDDI,DNKCVN,5,ELEC,8
LT17TDDI,TCPHOV,3,ELEC,10
LT17TDDI,DDBVFC,1,ELEC,1
LT17TDDI,LTVPDP,NULL,CORE,NULL
LT17TDDI,LTLVQE,NULL,CORE,NULL
LT17TDDI,LTSWCB,NULL,CORE,NULL
SC15WORJ,PGBJRE,0,ELEC,3
SC15WORJ,DSAAFM,0,ELEC,15
SC15WORJ,DSAFYI,0,ELEC,8
SC15WORJ,XMBELY,0,ELEC,13
SC15WORJ,XMIHEO,0,ELEC,10
SC15WORJ,XMIUBV,0,ELEC,11
SC15WORJ,SFQBNI,5,ELEC,4
SC15WORJ,DNYMGM,NULL,CORE,NULL
SC15WORJ,DNKXCW,0,ELEC,1
SC15WORJ,TCPHOV,0,ELEC,14
SC15WORJ,DDWJGG,0,ELEC,6
SC15WORJ,DDZAVC,0,ELEC,7
SC15WORJ,DDXIXA,5,ELEC,5
SC15WORJ,DDNATV,0,ELEC,9
SC15WORJ,DDAWQZ,0,ELEC,12
SC15WORJ,TJTDRY,0,ELEC,2
SC15VFWN,GZAEHU,1,ELEC,3
SC15VFWN,GZDPDH,5,ELEC,13
SC15VFWN,DSAFYI,5,ELEC,12
SC15VFWN,XMKZHN,3,ELEC,8
SC15VFWN,DNYMGM,NULL,CORE,NULL
SC15VFWN,DNHKAQ,4,ELEC,9
SC15VFWN,DDWJGG,1,ELEC,1
SC15VFWN,DDKVSX,1,ELEC,2
SC15VFWN,DDUUCC,2,ELEC,5
SC15VFWN,FEUYCV,4,ELEC,10
SC15VFWN,FECCLT,3,ELEC,6
SC15VFWN,FEQICB,2,ELEC,4
SC15VFWN,FEPKBQ,3,ELEC,7
SC15VFWN,FEDVXC,1,ELEC,11
SC15IRQS,GZSXZC,5,ELEC,12
SC15IRQS,GZDPDH,3,ELEC,9
SC15IRQS,QQAJZJ,1,ELEC,4
SC15IRQS,QQIBYU,1,ELEC,5
SC15IRQS,QQDNHA,1,ELEC,3
SC15IRQS,DNNSOC,0,ELEC,2
SC15IRQS,DNITCO,3,ELEC,7
SC15IRQS,DNYMGM,NULL,CORE,NULL
SC15IRQS,DNKXCW,0,ELEC,1
SC15IRQS,DDWJGG,3,ELEC,8
SC15IRQS,TJPIKQ,5,ELEC,13
SC15IRQS,FEKWOC,0,ELEC,6
SC15IRQS,FETJJH,2,ELEC,15
SC15IRQS,FECCLT,0,ELEC,10
SC15IRQS,FEPKBQ,0,ELEC,11
SC15IRQS,FEDVXC,2,ELEC,14
SC15IRQS,FEHBHY,0,ELEC,16
SC15LYJY,GZLTBR,NULL,BACKLOG,NULL
SC15LYJY,QQELSA,1,ELEC,1
SC15LYJY,QQAJZJ,1,ELEC,4
SC15LYJY,QQIBYU,1,ELEC,2
SC15LYJY,QQDNHA,1,ELEC,3
SC15LYJY,DNYMGM,NULL,CORE,NULL
SC15LYJY,DDWJGG,2,ELEC,5
SC15LYJY,TJPIKQ,4,ELEC,6
SC15LYJY,TJPYYJ,5,ELEC,8
SC15LYJY,TJGDMF,5,ELEC,9
SC15LYJY,FECCLT,3,ELEC,7
SC15RPBY,DSCODQ,4,ELEC,8
SC15RPBY,DNDIKQ,4,ELEC,4
SC15RPBY,DNITCO,4,ELEC,5
SC15RPBY,DNMHEO,4,ELEC,6
SC15RPBY,DNPUEO,4,ELEC,7
SC15RPBY,DNYMGM,NULL,CORE,NULL
SC15RPBY,TJPIKQ,5,ELEC,3
SC15RPBY,TJPYYJ,3,ELEC,9
SC15RPBY,FEUYCV,2,ELEC,2
SC15RPBY,FECCLT,1,ELEC,1
SC15DBEA,GZSXZC,5,ELEC,6
SC15DBEA,PGLSBR,1,ELEC,9
SC15DBEA,SFQBNI,1,ELEC,1
SC15DBEA,QQELSA,4,ELEC,11
SC15DBEA,QQAJZJ,4,ELEC,12
SC15DBEA,QQIBYU,4,ELEC,10
SC15DBEA,DNITCO,3,ELEC,3
SC15DBEA,DNMHEO,3,ELEC,4
SC15DBEA,DNYMGM,NULL,CORE,NULL
SC15DBEA,DDHMRB,0,ELEC,2
SC15DBEA,FOUVQA,5,ELEC,7
SC15DBEA,TJPIKQ,0,ELEC,14
SC15DBEA,FECCLT,0,ELEC,13
SC15DBEA,FEXZZA,0,ELEC,5
SC15DBEA,FEDVXC,0,ELEC,15
SC15DBEA,UMUHNV,0,ELEC,8
SC15SXUB,SFQBNI,2,ELEC,1
SC15SXUB,DNYMGM,NULL,CORE,NULL
SC15SXUB,DNJNPL,0,ELEC,7
SC15SXUB,DDVQGR,5,ELEC,4
SC15SXUB,TJGDMF,1,ELEC,3
SC15SXUB,TJZMSI,1,ELEC,2
SC15SXUB,UMILKE,4,ELEC,6
SC15SXUB,UMWORX,3,ELEC,5
SC15QPTW,PGLSBR,2,ELEC,4
SC15QPTW,SFQBNI,2,ELEC,5
SC15QPTW,QQAJZJ,1,ELEC,1
SC15QPTW,DNYMGM,NULL,CORE,NULL
SC15QPTW,DNKXCW,0,ELEC,9
SC15QPTW,DDVQGR,3,ELEC,2
SC15QPTW,TJPIKQ,5,ELEC,3
SC15QPTW,TJGDMF,2,ELEC,7
SC15QPTW,TJTDRY,2,ELEC,6
SC15QPTW,FEKWOC,4,ELEC,8
SC15UFNX,SFQBNI,2,ELEC,1
SC15UFNX,DNYMGM,NULL,CORE,NULL
SC15UFNX,DNKXCW,5,ELEC,9
SC15UFNX,DNUBYC,5,ELEC,8
SC15UFNX,DNOENI,5,ELEC,7
SC15UFNX,DDVQGR,4,ELEC,6
SC15UFNX,TJPIKQ,3,ELEC,2
SC15UFNX,TJGDMF,1,ELEC,4
SC15UFNX,TJZMSI,1,ELEC,3
SC15UFNX,TJTDRY,1,ELEC,5
SC15SEKY,TJPIKQ,0,ELEC,1
SC15SEKY,TJPYYJ,1,ELEC,2
SC15SEKY,TJGDMF,1,ELEC,5
SC15SEKY,FEKWOC,0,ELEC,4
SC15SEKY,UMWYKO,0,ELEC,3
SC15QHTI,GZSXZC,2,ELEC,2
SC15QHTI,GZVTZP,NULL,CORE,NULL
SC15QHTI,DSAAFM,4,ELEC,3
SC15QHTI,TCTTOY,NULL,CORE,NULL
SC15QHTI,DDKKPI,NULL,CORE,NULL
SC15QHTI,DDNATV,3,ELEC,4
SC15QHTI,DDAWQZ,1,ELEC,1
SC15YCPS,SFQBNI,2,ELEC,1
SC15YCPS,DNYMGM,NULL,CORE,NULL
SC15YCPS,DNXTXO,5,ELEC,6
SC15YCPS,DDVQGR,4,ELEC,7
SC15YCPS,TJPIKQ,1,ELEC,2
SC15YCPS,TJGDMF,3,ELEC,4
SC15YCPS,TJZMSI,3,ELEC,3
SC15YCPS,TJNLID,5,ELEC,5
SC15YCPS,FEKWOC,0,ELEC,8
SC15EKTP,GZLTBR,NULL,BACKLOG,NULL
SC15EKTP,DDHMRB,0,ELEC,5
SC15EKTP,TJPIKQ,1,ELEC,1
SC15EKTP,TJPYYJ,2,ELEC,2
SC15EKTP,FEKWOC,5,ELEC,6
SC15EKTP,FEPKBQ,4,ELEC,4
SC15EKTP,FEHMFL,4,ELEC,7
SC15EKTP,UMWORX,3,ELEC,3
SC15VLUQ,TJPIKQ,3,ELEC,5
SC15VLUQ,TJPYYJ,4,ELEC,7
SC15VLUQ,TJGDMF,3,ELEC,6
SC15VLUQ,TJZMSI,4,ELEC,8
SC15VLUQ,TJTDRY,4,ELEC,9
SC15VLUQ,FEKWOC,3,ELEC,1
SC15VLUQ,FECCLT,1,ELEC,4
SC15VLUQ,UMWYKO,1,ELEC,3
SC15VLUQ,UMWORX,5,ELEC,2
SC15PEXG,DSCODQ,0,ELEC,2
SC15PEXG,DSCLXQ,4,ELEC,9
SC15PEXG,SFMUVI,4,ELEC,8
SC15PEXG,DNYMGM,NULL,CORE,NULL
SC15PEXG,DDWJGG,0,ELEC,1
SC15PEXG,DDNATV,1,ELEC,11
SC15PEXG,LTTSGK,1,ELEC,10
SC15PEXG,TJPIKQ,4,ELEC,7
SC15PEXG,TJPYYJ,2,ELEC,5
SC15PEXG,TJGDMF,2,ELEC,6
SC15PEXG,FEUYCV,0,ELEC,4
SC15PEXG,FECCLT,0,ELEC,3
SC15SKTM,DNYMGM,NULL,CORE,NULL
SC15SKTM,DNKXCW,2,ELEC,3
SC15SKTM,DNOENI,10,ELEC,50
SC15SKTM,DDVQGR,1,ELEC,1
SC15SKTM,DDCVOF,0,ELEC,8
SC15SKTM,TJTDRY,3,ELEC,5
SC15SKTM,FEKWOC,0,ELEC,9
SC15SKTM,FEUYCV,2,ELEC,4
SC15SKTM,UMWYKO,1,ELEC,2
SC15SKTM,UMWORX,5,ELEC,7
SC15DFRV,DNYMGM,NULL,CORE,NULL
SC15DFRV,DNKXCW,3,ELEC,5
SC15DFRV,DNOENI,10,ELEC,50
SC15DFRV,DNKCVN,5,ELEC,7
SC15DFRV,TJPIKQ,1,ELEC,1
SC15DFRV,TJGDMF,2,ELEC,2
SC15DFRV,TJZMSI,2,ELEC,3
SC15DFRV,FEKWOC,0,ELEC,10
SC15DFRV,FEUYCV,3,ELEC,4
SC15DFRV,UMWYKO,0,ELEC,9
SC15DFRV,UMWORX,0,ELEC,8
SC15TYFK,DSKPSV,0,ELEC,5
SC15TYFK,QQELSA,0,ELEC,1
SC15TYFK,DNYMGM,NULL,CORE,NULL
SC15TYFK,DNKXCW,4,ELEC,6
SC15TYFK,DNXTXO,4,ELEC,7
SC15TYFK,TJPIKQ,0,ELEC,2
SC15TYFK,TJPYYJ,2,ELEC,4
SC15TYFK,TJZMSI,2,ELEC,3
SC15TYFK,FECCLT,0,ELEC,8
SC15IGQJ,GZSXZC,0,ELEC,8
SC15IGQJ,XMKZHN,4,ELEC,5
SC15IGQJ,SFQBNI,4,ELEC,4
SC15IGQJ,DNMIGT,1,ELEC,3
SC15IGQJ,DNDIKQ,1,ELEC,2
SC15IGQJ,DNYMGM,NULL,CORE,NULL
SC15IGQJ,DNUBYC,1,ELEC,1
SC15IGQJ,TJTDRY,0,ELEC,9
SC15IGQJ,FEKWOC,0,ELEC,7
SC15IGQJ,FEUYCV,0,ELEC,6
SC15FWAG,GZBZIF,1,ELEC,6
SC15FWAG,GZVTZP,NULL,CORE,NULL
SC15FWAG,NMLQKI,2,ELEC,1
SC15FWAG,DNUBYC,1,ELEC,5
SC15FWAG,TCTTOY,NULL,CORE,NULL
SC15FWAG,FETJJH,3,ELEC,2
SC15FWAG,FEDVXC,4,ELEC,3
SC15FWAG,FEWVUI,5,ELEC,4
SC15DZVU,GZSXZC,0,ELEC,3
SC15DZVU,DNYMGM,NULL,CORE,NULL
SC15DZVU,DNKXCW,2,ELEC,5
SC15DZVU,DNUBYC,0,ELEC,13
SC15DZVU,DNXTXO,2,ELEC,4
SC15DZVU,TCTTOY,2,ELEC,6
SC15DZVU,DDWJGG,1,ELEC,1
SC15DZVU,DDKVSX,1,ELEC,2
SC15DZVU,DDUPUE,0,ELEC,12
SC15DZVU,DDKKPI,0,ELEC,8
SC15DZVU,DDUUCC,0,ELEC,14
SC15DZVU,TJPIKQ,0,ELEC,9
SC15DZVU,FEKWOC,0,ELEC,7
SC15DZVU,FECCLT,0,ELEC,11
SC15DZVU,FEDVXC,0,ELEC,10
SC15CHMG,GZLTBR,NULL,BACKLOG,NULL
SC15CHMG,GZVZNT,0,ELEC,1
SC15CHMG,GZDPDH,2,ELEC,3
SC15CHMG,GZBZIF,2,ELEC,4
SC15CHMG,GZNRAM,0,ELEC,2
SC15CHMG,GZLHOP,1,ELEC,5
SC15CHMG,DNYMGM,NULL,CORE,NULL
SC15CHMG,DDKVSX,NULL,BACKLOG,NULL
SC15CHMG,FEZIQS,NULL,BACKLOG,NULL
SC15CHMG,FECCLT,1,ELEC,6
SC15YPKT,QQELSA,1,ELEC,9
SC15YPKT,QQIBYU,1,ELEC,7
SC15YPKT,QQDNHA,1,ELEC,8
SC15YPKT,DNMIGT,0,ELEC,3
SC15YPKT,DNDIKQ,0,ELEC,2
SC15YPKT,DNITCO,0,ELEC,4
SC15YPKT,DNMHEO,0,ELEC,5
SC15YPKT,DNPUEO,0,ELEC,6
SC15YPKT,DNYMGM,NULL,CORE,NULL
SC15YPKT,DDHMRB,0,ELEC,1
SC15YPKT,TJPIKQ,0,ELEC,11
SC15YPKT,TJYMUE,0,ELEC,10
SC15YPKT,FECCLT,0,ELEC,12
SC15YPKT,FEPKBQ,0,ELEC,13
SC15JMVQ,DNYMGM,NULL,CORE,NULL
SC15JMVQ,DNKXCW,2,ELEC,4
SC15JMVQ,DNOENI,10,ELEC,50
SC15JMVQ,DNKCVN,3,ELEC,10
SC15JMVQ,DDVQGR,4,ELEC,1
SC15JMVQ,TJPIKQ,0,ELEC,12
SC15JMVQ,TJGDMF,1,ELEC,7
SC15JMVQ,TJZMSI,1,ELEC,8
SC15JMVQ,TJTDRY,1,ELEC,6
SC15JMVQ,FEKWOC,0,ELEC,11
SC15JMVQ,FEUYCV,2,ELEC,5
SC15JMVQ,UMWYKO,4,ELEC,2
SC15JMVQ,UMWORX,5,ELEC,3
SC15HEZX,GZZSOA,2,ELEC,12
SC15HEZX,QQELSA,0,ELEC,10
SC15HEZX,QQAJZJ,0,ELEC,8
SC15HEZX,QQIBYU,0,ELEC,7
SC15HEZX,QQDNHA,0,ELEC,9
SC15HEZX,DNYMGM,NULL,CORE,NULL
SC15HEZX,DNKXCW,1,ELEC,3
SC15HEZX,DNUBYC,2,ELEC,11
SC15HEZX,DNXTXO,1,ELEC,2
SC15HEZX,DDWJGG,0,ELEC,13
SC15HEZX,TJPIKQ,5,ELEC,1
SC15HEZX,TJPYYJ,3,ELEC,5
SC15HEZX,TJGDMF,3,ELEC,4
SC15HEZX,FEKWOC,0,ELEC,6
SC15HEZX,FECCLT,0,ELEC,14
SC15YKDW,PGMRBA,NULL,BACKLOG,NULL
SC15YKDW,QQELSA,1,ELEC,1
SC15YKDW,QQIBYU,2,ELEC,2
SC15YKDW,QQDNHA,2,ELEC,3
SC15YKDW,DNYMGM,NULL,CORE,NULL
SC15YKDW,UMILKE,4,ELEC,4
SC15YKDW,UMWORX,3,ELEC,5
SC15UEGJ,QQELSA,1,ELEC,8
SC15UEGJ,QQAJZJ,0,ELEC,11
SC15UEGJ,QQIBYU,0,ELEC,10
SC15UEGJ,QQDNHA,0,ELEC,9
SC15UEGJ,DNSVRR,2,ELEC,3
SC15UEGJ,DNYMGM,NULL,CORE,NULL
SC15UEGJ,DNNRZI,2,ELEC,1
SC15UEGJ,DNTXOD,2,ELEC,2
SC15UEGJ,DNUBYC,4,ELEC,5
SC15UEGJ,DNOENI,10,ELEC,50
SC15UEGJ,FEKWOC,0,ELEC,12
SC15UEGJ,UMWYKO,3,ELEC,6
SC15UEGJ,UMWORX,5,ELEC,7
